total.pckts,tcp.pct,udp.pct,http.pct,other.pct,ip.src.unique,ip.dest.unique,eth.src.unique,eth.dest.unique,pkt.length.mean,pkt.length.std,pkt.length.var,pkt.length.min,pkt.length.max,pkt.length.pquartil,pkt.length.med,pkt.length.tquartil,pkt.delta.mean,pkt.delta.std,pkt.delta.var,pkt.delta.min,pkt.delta.max,pkt.delta.pquartil,pkt.delta.med,pkt.delta.tquartil,ttl.mean,ttl.std,ttl.var,ttl.min,ttl.max,ttl.pquartil,ttl.med,ttl.tquartil,tcp.flag.res.count,tcp.flag.ae.count,tcp.flag.cwr.count,tcp.flag.ece.count,tcp.flag.urg.count,tcp.flag.ack.count,tcp.flag.push.count,tcp.flag.reset.count,tcp.flag.syn.count,tcp.flag.fyn.count,dest.port.entropy,src.port.entropy,tcp.seq.entropy,http.statusok,http.statusnotok,http.get.pct,http.post.pct,http.othermethods.pct,http.useragent.unique,http.url.unique,http.avg.url.len,label
2,0.0,0.0,0.0,100.0,1,1,1,2,88.0,2.8284271247461903,8.0,86.0,90.0,87.0,88.0,89.0,0.0582000405,0.0823072866057634,0.006774489428403281,0.0,0.116400081,0.02910002025,0.0582000405,0.08730006075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
7,0.0,0.0,0.0,100.0,1,1,2,4,81.71428571428571,13.487207342691885,181.90476190476193,56.0,90.0,78.0,90.0,90.0,0.07317016414285715,0.0715507475968024,0.005119509481661324,0.0,0.18003675,0.005505341499999999,0.088945568,0.116099074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
6,0.0,0.0,0.0,100.0,1,1,2,3,81.0,14.628738838327793,214.0,56.0,90.0,75.0,90.0,90.0,0.13333722066666667,0.17461446456287097,0.030490211234578124,0.0,0.386738501,0.002313389,0.046631338499999994,0.26101888975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
1,0.0,0.0,0.0,100.0,1,1,1,1,86.0,0.0,0.0,86.0,86.0,86.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
6,0.0,0.0,0.0,100.0,1,1,2,3,81.0,14.628738838327793,214.0,56.0,90.0,75.0,90.0,90.0,0.129183696,0.26215189835284475,0.06872361781000023,0.0,0.66001766,0.0027602807500000004,0.013535055,0.07001805124999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
6,0.0,0.0,0.0,100.0,1,1,2,4,83.0,13.371611720357423,178.8,56.0,90.0,86.0,88.0,90.0,0.12996493,0.21159653305734674,0.04477309280188883,0.0,0.52421288,0.0094266595,0.0114928495,0.17076301600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
7,0.0,0.0,0.0,100.0,1,1,2,4,81.71428571428571,13.487207342691885,181.9047619047619,56.0,90.0,78.0,90.0,90.0,0.11199806514285715,0.17644327977231333,0.031132230976810834,0.0,0.469414342,0.0059609265,0.026583438,0.1380334115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
3,0.0,0.0,0.0,100.0,1,1,1,2,83.33333333333333,11.547005383792516,133.33333333333334,70.0,90.0,80.0,90.0,90.0,0.021347300333333333,0.03697445029922969,0.0013671099749302063,0.0,0.064041718,9.15e-08,1.83e-07,0.0320209505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
5,0.0,0.0,0.0,100.0,1,1,2,3,82.4,14.859340496805366,220.79999999999995,56.0,90.0,86.0,90.0,90.0,0.1404871124,0.1711337740820191,0.02928676863155555,0.0,0.38417593,0.010412276,0.052076586,0.25577077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
5,0.0,0.0,0.0,100.0,1,1,2,4,78.4,14.99333185119305,224.79999999999998,56.0,90.0,70.0,86.0,90.0,0.11263461059999999,0.16781770749475808,0.028162782948796185,0.0,0.384340173,2.04e-07,0.010752567,0.168080109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
8,0.0,0.0,0.0,100.0,1,1,3,3,80.75,13.477494468292582,181.64285714285714,56.0,90.0,70.0,90.0,90.0,0.1080102025,0.14314228013602123,0.020489712362539176,0.0,0.370378222,0.00832781375,0.0480403285,0.14507759250000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
3,0.0,0.0,0.0,100.0,1,1,1,2,88.66666666666667,2.3094010767585034,5.333333333333334,86.0,90.0,88.0,90.0,90.0,0.055181258000000004,0.07145865276605719,0.005106339055139932,0.0,0.135900134,0.01482182,0.02964364,0.082771887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
6,0.0,0.0,0.0,100.0,1,1,2,4,80.33333333333333,14.222048610051461,202.26666666666668,56.0,90.0,74.0,88.0,90.0,0.12799776266666665,0.1783729616640669,0.03181691345281068,0.0,0.457641615,0.0025820062500000003,0.061335223,0.1688414915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
4,0.0,0.0,0.0,100.0,1,1,1,2,85.0,10.0,100.0,70.0,90.0,85.0,90.0,90.0,0.08501110149999999,0.10898328330665834,0.011877356040299355,0.0,0.22800751,2.445e-07,0.056018448,0.141029305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
4,0.0,0.0,0.0,100.0,1,1,1,2,81.5,17.0,289.0,56.0,90.0,81.5,90.0,90.0,0.087672593,0.09583650140388507,0.009184635001336865,0.0,0.183991555,0.008033192250000001,0.0833494085,0.16298880924999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
4,0.0,0.0,0.0,100.0,1,1,2,3,80.5,16.441816606851365,270.3333333333333,56.0,90.0,78.5,88.0,90.0,0.18895151350000003,0.29595277367831924,0.08758804424789045,0.0,0.625345848,0.007817827500000001,0.065230103,0.246363789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
2,0.0,0.0,0.0,100.0,1,1,1,2,88.0,2.8284271247461903,8.0,86.0,90.0,87.0,88.0,89.0,0.051843657,0.07331800285241885,0.005375529542267298,0.0,0.103687314,0.0259218285,0.051843657,0.07776548550000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
9,0.0,0.0,0.0,100.0,1,1,2,4,83.55555555555556,12.238373167123878,149.77777777777777,56.0,90.0,86.0,90.0,90.0,0.09246662944444445,0.13504160704988039,0.018236235634614302,0.0,0.395974729,0.001198061,0.024001667,0.108043347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
3,0.0,0.0,0.0,100.0,1,1,1,2,78.66666666666667,19.629909152447276,385.3333333333333,56.0,90.0,73.0,90.0,90.0,0.036984938333333335,0.05518067618662138,0.003044907024412764,0.0,0.100410611,0.005272102,0.010544204,0.0554774075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
1,0.0,0.0,0.0,100.0,1,1,1,1,86.0,0.0,0.0,86.0,86.0,86.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
3,0.0,0.0,0.0,100.0,1,1,1,2,78.66666666666667,19.629909152447276,385.3333333333333,56.0,90.0,73.0,90.0,90.0,0.051319189666666674,0.08041945127765601,0.00646728814379929,0.0,0.144001495,0.004978037,0.009956074,0.07697878450000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
6,0.0,0.0,0.0,100.0,1,1,2,3,83.66666666666667,13.647954669717608,186.26666666666668,56.0,90.0,87.0,90.0,90.0,0.153991572,0.21223589034591597,0.04504407315092367,0.0,0.573369445,0.034280154,0.110770112,0.11788472425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
3,0.0,0.0,0.0,100.0,1,1,1,2,88.66666666666667,2.3094010767585034,5.333333333333334,86.0,90.0,88.0,90.0,90.0,0.029324527333333333,0.0472017192889988,0.002228002303837441,0.0,0.083774432,0.002099575,0.00419915,0.043986791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,1,1,0.0,0
